id,danceability,energy,valence,mood
1ez4uWPnJwYufNhYTLVsJr,0.373,0.818,0.176,angry
4Msk8J3ymLJNpxTQ9y4nfR,0.646,0.515,0.604,relaxed
2CPmzDVD4if1X0tvu7Z3yE,0.699,0.0757,0.657,sad
5Ts1DYOuouQLgzTaisxWYh,0.568,0.824,0.753,happy
21Mq0NzFoVRvOmLTOnJjng,0.441,0.882,0.418,angry
1fcyfC1KLSWVCIvALR5AxS,0.379,0.941,0.527,angry
61OSUGkJO6SVu7SZFT4wq4,0.578,0.811,0.533,sad
23g6h7EGpqPAlyj52byZd2,0.501,0.373,0.237,relaxed
7bSC1LGg4kB0oltSx2E2eA,0.297,0.925,0.135,angry
2Xh7dyCHCErCv3PmdVEGw4,0.834,0.823,0.763,happy
7rdb5iUnifinTtHql8QKNx,0.873,0.424,0.653,relaxed
31uidLEHAcF8Cw1cX1VCS8,0.333,0.497,0.113,relaxed
46U7SVM5rsLs7EZaCczHHp,0.238,0.947,0.189,angry
0OAfv038kxh9xLGjJ7fRLi,0.627,0.641,0.712,sad
0V5b2pTxulwbWygiF1NjDL,0.494,0.74,0.337,happy
0mD4qyH5jqS5JAPc7BMKBa,0.629,0.412,0.486,relaxed
0YJO6ZLARJuHv4zr9F1boy,0.439,0.671,0.317,sad
1EYzr2S8PJmqUsRMkX3cSP,0.576,0.672,0.507,angry
6Zbv79YWB0iZSXwIwEsIOP,0.416,0.883,0.788,angry
71jUQ6O4Q1o0eNieY6NxRq,0.439,0.935,0.415,angry
4LvQil7PXdldIl2jwrMCcV,0.287,0.998,0.0364,angry
4xP6YtLiFJpRUrKwqDPXka,0.52,0.897,0.188,angry
5ahPl557niKxia8Kquw1yh,0.478,0.886,0.488,angry
5TKz8J4Noz4nZSFIOpHpMm,0.602,0.733,0.945,happy
655gNlXQ7zb9jPrTuqJ4mf,0.35,0.792,0.156,angry
5I2F4tWakUjjBM4XYdgPGQ,0.586,0.346,0.529,relaxed
5xFqDS7kANSCyzne6yqjIV,0.199,0.903,0.207,angry
0P0wsOSg1NXrkzJxY0zDXY,0.222,0.339,0.321,sad
1zEWet6TeWLmKJ96nyyXHU,0.707,0.633,0.596,happy
1sTeIjsjonMTTQyffRgehj,0.467,0.581,0.228,angry
7L3KZewp6PJjUpRLlWtrQR,0.553,0.841,0.926,happy
10v7nPfuQaMGJQgpU21L4x,0.446,0.366,0.791,relaxed
6z20bwkfIUkyym4hZThVaG,0.823,0.622,0.531,relaxed
77XwQEPxhY65b8rPszET9u,0.658,0.826,0.795,happy
6PEnLHMYlL4mJU2LprbHGo,0.361,0.0757,0.116,relaxed
5dFvprlP5JS7gxeaMhMOWS,0.617,0.335,0.655,relaxed
4wMZXHd1NGlxqJexmXF9ge,0.597,0.921,0.96,happy
7c010UJj6NGc5QcM8EaIt3,0.554,0.561,0.315,relaxed
4xOTVtbCPcfxMs2hSt9D6i,0.925,0.388,0.359,angry
5W8YXBz9MTIDyrpYaCg2Ky,0.589,0.89,0.692,angry
1W1tZklFWphskyEek3cPdI,0.387,0.429,0.567,relaxed
5iyE2d4U3Vc5cqY9mPTlpy,0.859,0.681,0.852,happy
3yBy6SjE3tDaL3fbaGvXHD,0.897,0.782,0.97,relaxed
23CRxp2x1SomBTsFWw1oqK,0.527,0.903,0.252,angry
4QAqw2ZRJVkJhye55CTrHB,0.822,0.854,0.942,happy
2zOsJ4CTlnkXNLqmX2qeLD,0.7,0.708,0.885,happy
3hFMR3WQEWgaPmo1vv9aIK,0.641,0.916,0.433,relaxed
2WhDg8UWljoAl8oNh8uZbJ,0.395,0.955,0.283,angry
3mXfH030L2E8A6iuf0bCvR,0.803,0.972,0.627,angry
5GjHP24Gb0kgXtFdLNhCsc,0.503,0.198,0.343,sad
0JXXm3RqxU8EKzX4P8M0n3,0.661,0.847,0.71,happy
3gYpsnUoDr1XJLw7f4EpZT,0.357,0.98,0.275,angry
532CXZ5NJFjhyQaRJkM86u,0.198,0.956,0.216,sad
2lbASgTSoDO7MTuLAXlTW0,0.44,0.967,0.574,angry
1HiA9v381VD7fEBiRXs16c,0.429,0.934,0.773,angry
59WN2psjkt1tyaxjspN8fp,0.466,0.833,0.661,angry
0JxdP3ctbORCiQUMo7Xmyi,0.278,0.82,0.358,happy
6fpaLxz4zYgxTWzioHfxSJ,0.598,0.19,0.24,relaxed
3Phh1qvLyqjmUYc1quZoJp,0.442,0.407,0.29,sad
1DPy2UtzfVPL7T1xSoTC17,0.444,0.704,0.595,relaxed
3AhHGuTJmJuZSDdbpGnjxO,0.78,0.807,0.703,angry
5dyO8mnNmFqxDjgl3QzbM8,0.194,0.143,0.129,sad
4fBCB93PpCeFrmwP6sa9PB,0.37,0.938,0.437,angry
4lmQjE7oyemSZtaKTxz2Lk,0.618,0.784,0.748,happy
4whS6HMsTApf0ZQ8SZEx4A,0.445,0.377,0.213,relaxed
0H12Tb13XgOBIBVRamZ5qM,0.558,0.745,0.666,happy
3K7qF04RX3dQD7eEy2tZjI,0.356,0.873,0.632,happy
4GOpMcPnnF9mtHNYgUPep6,0.247,0.66,0.612,angry
1eFcrfI3cBZmhgzMTZeb5r,0.777,0.884,0.962,happy
4kj6GIKlNy0DQ5xsBHYLfs,0.291,0.082,0.151,relaxed
5RdzEcBhCgWJ1xUC3zHmXc,0.73,0.475,0.681,relaxed
3zroNsHdkhiuRLo29VLZel,0.41,0.426,0.217,sad
3BJGwjQUlDPWzQeH3UA18C,0.761,0.917,0.892,happy
2c72qfxXOJUlPoJimDcI20,0.526,0.456,0.181,relaxed
7112jBwas0Y7S4kupp9Wf9,0.387,0.731,0.775,relaxed
1L0rReDmm7sIYyHOdQlDIY,0.37,0.147,0.199,relaxed
104YdibC7VQy78xAVmgRYr,0.771,0.515,0.343,angry
6D8kc7RO0rqBLSo2YPflJ5,0.572,0.786,0.952,happy
0BOav0FaagyDhh1FGw3Wza,0.485,0.364,0.494,relaxed
0g192CYDNtw2jp4h9FtYAy,0.387,0.744,0.443,angry
4QQgFafbUGQ2uBSkRwXo9u,0.548,0.245,0.0483,relaxed
3R4baDrpV5QeKOhfcDWZ2t,0.69,0.443,0.552,relaxed
7pcy5YgVol9c2hSMNlfSWM,0.381,0.403,0.359,relaxed
1LaFlYCjQfeS6xEn55QggR,0.332,0.209,0.0963,sad
1DNOCgmhZ6LV4vophr6J8x,0.548,0.246,0.369,sad
6ZAuCrqQWJUgSh4Ttdwlob,0.254,0.556,0.219,sad
0bEAj0qNCkurbWlLztiA9J,0.263,0.902,0.165,angry
3I6IRm7EjPea5vZKAnl4j4,0.605,0.91,0.801,happy
6mdjgmawjkeviJQYyNoUI0,0.559,0.192,0.216,sad
4tUOFydV4QoeqZOIoxzHNk,0.512,0.793,0.268,sad
1RvZbbah1iFUsQe68M8O0Y,0.708,0.524,0.913,sad
5upkQ0r6hEEPlbHMOGHSf7,0.353,0.157,0.0932,sad
0iT56VU8Wp2nOP3aBwzRVt,0.452,0.541,0.272,sad
5LZLOOTwrA0HgTszqCgZ3C,0.547,0.145,0.343,sad
3EqvhT9Re8jV4yA44wfh0a,0.648,0.851,0.829,happy
5K7XMFBKL31yVtAWZPpoRt,0.46,0.571,0.192,sad
4liCRbkMKuBHFq4pi8ZY2i,0.32,0.982,0.111,angry
2DUkbddNcFTVwLvzvj7lUV,0.74,0.671,0.894,happy
2Bcvh4zypRuH0cCTQzuV6B,0.498,0.901,0.392,angry
1EPhRZCzs4Gswdf1zhizG5,0.256,0.998,0.222,angry
36gQBgUJjbRbrMTyQUNl56,0.189,0.977,0.164,angry
6xOZCV4EPCupXwvqajSKzq,0.541,0.943,0.779,happy
72WzLBoSQggMZ0S5hm95VH,0.431,0.618,0.325,sad
3Enw80l6o1fUYaFSaCQfS8,0.296,0.906,0.275,sad
6xtQ23d8GEXgcxyUKPtwc5,0.636,0.884,0.446,angry
5iV7MYBfzSIPLeP3nzNQYp,0.114,0.959,0.0688,angry
7G8mFR98lc1YvQFWukfKNE,0.617,0.826,0.94,happy
2DKzOaF8iG3YdQyPKEo3nU,0.41,0.0867,0.211,relaxed
2ZPOHNME2LRuumFiTMVCeC,0.729,0.529,0.272,relaxed
0T4oSuMnLfKBjIDc8qxxMH,0.457,0.697,0.568,happy
13YFD7nCohuUckSGUBq5MB,0.805,0.436,0.549,relaxed
55QwdsBDg9d2p6soFEN1Pe,0.646,0.671,0.699,happy
0NnHjd4N4JFVbJAjyKwrfG,0.588,0.395,0.345,relaxed
6MJNWqmCTwSpeiwHxpgsjw,0.743,0.508,0.172,relaxed
1YclHhJW1ZQAUea6vqHDR2,0.529,0.544,0.0397,sad
5h5reMGNpL19vdn5wMkbNn,0.381,0.938,0.0954,angry
3ajRl5fAGl1HksMU4XySBc,0.411,0.417,0.148,relaxed
676CVc0K76bza4QNBXfv9w,0.586,0.773,0.759,happy
4AWMQ4pKtZ3pg7VoLfXhRl,0.846,0.575,0.608,angry
4GKVuy4GRqRID0qUutva3k,0.351,0.445,0.0397,relaxed
7BuzJmV2h6eBbSDdRaDY7C,0.454,0.778,0.704,happy
5bTreLxwXfycKKyN9KftfK,0.308,0.935,0.671,happy
3Y9JyNydPA5XBsN0fsclWI,0.596,0.936,0.715,angry
5by3w3NXvwDpV9FBSOR35u,0.201,0.777,0.235,sad
3fWWWWj2JvaQ7YF6KIoOWN,0.563,0.958,0.81,happy
3B0GXJ8ssdSk4PFlOsTbQd,0.408,0.772,0.165,sad
1TTz7vRGZEQgpL6HJOEhWo,0.511,0.753,0.73,relaxed
7BNfI2OU4IY1Yzpb5GLTwy,0.215,0.367,0.216,relaxed
3TwuLjCPBW5roSLu9WIZy3,0.423,0.845,0.459,sad
0JbBu9CZ6nlbcFW6nM872m,0.515,0.46,0.415,happy
5Afex9NSRWJJgNELXyGrcG,0.505,0.505,0.339,relaxed
1nFBV1fHblpB7NxqEJmv7I,0.464,0.17,0.105,relaxed
61PwiYyJhF1HLi0OXomzQE,0.8,0.743,0.76,happy
5QzTKoV71zuDilmtCkdU8A,0.349,0.109,0.29,sad
1Q94WI2punbv0tABeSch7n,0.527,0.947,0.206,angry
7CpXFEjLntpr4GdOhTtFEv,0.756,0.916,0.458,angry
7K3Ybx5RxcRSwetU2H6NoL,0.863,0.341,0.232,happy
5NQQyIX2DVsiBKwRBBUfNW,0.428,0.867,0.782,happy
6FXjVsmKPW93LXRFYhfmmw,0.745,0.894,0.971,happy
17roC1P0akCIgTEUMarJuh,0.713,0.503,0.483,relaxed
7m8leIR2d0XtLWm1lPXaKu,0.221,0.991,0.164,angry
4bf5FSF94FDybKcpMM4mdP,0.756,0.805,0.946,happy
5ywzhIJvryUjiHfNv8gYFv,0.589,0.933,0.679,sad
2CLEyUVhmc490svYKfRl9a,0.683,0.715,0.299,angry
347hBTlBjBuFk097pojTYN,0.663,0.784,0.717,happy
3yjbzGRfkULIWrpVbLttuX,0.379,0.37,0.194,sad
4TMTVUjAow0m4VoGQdsd3O,0.244,0.88,0.596,relaxed
5lWFrW5T3JtxVCLDb7etPu,0.787,0.889,0.394,happy
0GxqCJ9d3aNAc6UROiV7os,0.381,0.0787,0.178,relaxed
7uFWqvkrLGSLwORF9CBGu3,0.535,0.776,0.145,relaxed
74v1pkfsUkCpawESagwpdb,0.472,0.46,0.375,sad
3NoOwvxhI2yMYknxqnFUVx,0.401,0.907,0.317,angry
14vREtVdQrRSdCEyiSjmSG,0.438,0.403,0.374,sad
5KF3zQP0cqLklYnF6riogg,0.392,0.472,0.808,sad
6TclVCUxDQm9s3Bey6Ao8H,0.546,0.882,0.64,happy
0ByWGcD78UFIWyr3vNLhjs,0.607,0.94,0.791,happy
0CvCoCb4HtUzLAdziSIT5V,0.498,0.341,0.172,sad
7aPnxLAbYR4e0pSqSmeKtn,0.271,0.193,0.164,relaxed
7ehkwqED6YXCvraia1c9ld,0.587,0.646,0.597,happy
52VnbCW97efS5ycFHiw15f,0.418,0.578,0.64,relaxed
1UJNbgfTzG1gZZTWFJdMf1,0.705,0.751,0.819,happy
6pzLYIFvcV5w3ePpGIIyqw,0.554,0.933,0.145,angry
1BK4P5U99RBR0Vlvueshtp,0.38,0.126,0.0353,relaxed
2LYeYswIAzNtmxO0X4OviQ,0.506,0.292,0.606,happy
2FEWcWHnDmGD6WSqpW4VYu,0.263,0.442,0.133,sad
4sSGCjrRp4Z9QMexdoZ9Q6,0.538,0.9,0.259,sad
4eg5PYTDQz1w5CtBgbK7o2,0.3,0.418,0.225,relaxed
0bObvbw2v3pAiGM1F21vnH,0.493,0.898,0.192,angry
1i17Ub8xAMDMvIAJNvBmjJ,0.339,0.0852,0.176,sad
4tAqWkqjX9bRSUpNcYviVf,0.753,0.771,0.743,happy
61Uzjz5Ri2NZuQYzAy9I8x,0.361,0.696,0.159,angry
1MMZupeQB1yzRMVZCsFSDC,0.424,0.583,0.191,relaxed
0WuYuWhLws8VahMy2zLLRJ,0.767,0.811,0.858,happy
7G83ZwD2msTtFaBQExc8QB,0.358,0.804,0.625,angry
2nTurfNCxHOgoafX3zEFUE,0.844,0.445,0.792,relaxed
4Z9R2haJASztRkUgh1Cgai,0.659,0.683,0.518,happy
1hMvlPP5B2VNdQkoyPG7Df,0.437,0.943,0.452,angry
1UgJSScZFHosKKrG7UzYNm,0.566,0.471,0.341,relaxed
6yyft9EHbUbIdxRZvFVcar,0.532,0.912,0.402,angry
4CX0DfrDOz4kVkFH887DmI,0.268,0.502,0.0669,sad
5ZE6FQGvMCQFvTUsAltIYb,0.381,0.242,0.206,relaxed
1SSOM5MQMXLtqIfGGpyeIx,0.254,0.212,0.0945,sad
3UBItNVbFQiVC5hBQlBvnr,0.815,0.605,0.795,happy
0u1HWtNuJMtzCk6ji6PKLD,0.497,0.795,0.083,relaxed
4oS1UEAjl1Fs2nCpOAbp9Q,0.431,0.877,0.262,angry
644MFjfIMaBayYEEAb3gjb,0.527,0.885,0.842,angry
6Z2M62lsfAeAhJ4CcQyk8T,0.273,0.454,0.376,relaxed
5Y6HTd7VB0O8Aki4EvmB4x,0.732,0.545,0.971,happy
59FwEQpuagQZQVP71h9OIq,0.511,0.867,0.0722,angry
1es8ze3yvUplQRN98gf9cQ,0.468,0.857,0.354,angry
6LoqqcFSgBxOLTRzvfjZrj,0.722,0.683,0.712,happy
02Etn5AhrRkEOzvBGFKAk3,0.154,0.174,0.0978,sad
1PRknVhZ6BsVX61MPrrVsV,0.218,0.921,0.612,happy
2lGx9cF0Z3xtkHE5Q36Yr3,0.589,0.309,0.48,sad
6hoj2fpD27ELoVe2aK4fom,0.644,0.819,0.904,happy
6MLsahMK3VvH9NUwXOktdS,0.708,0.587,0.554,happy
3867OELXCNpXgtLMPRRlNd,0.265,0.756,0.444,angry
6pMtdOSLOtTtd7fmtqeqGg,0.527,0.467,0.123,relaxed
4kI8yW5Jg83WHD4wnRiLtG,0.69,0.753,0.325,sad
3t3cv2Vb8XzjipocvYP22U,0.601,0.89,0.688,angry
6RGV97HIkgZJjme2dzilfg,0.412,0.839,0.37,sad
3BOQOd4qPpdiwvqMQyh2Yg,0.614,0.901,0.636,happy
1CbG6oKKrYEw3W1DnddDFv,0.501,0.654,0.304,angry
0jKqcTDzbUv7chWlJiAuR5,0.467,0.908,0.364,angry
4TMTVUjAow0m4VoGQdsd3O,0.244,0.88,0.596,relaxed
5ZBeML7Lf3FMEVviTyvi8l,0.482,0.849,0.937,happy
4f1zAqoWdXApV3A6EgcaT0,0.553,0.647,0.267,sad
2F4FNcz68howQWD4zaGJSi,0.321,0.474,0.804,happy
4sno4v6UlHlOLGJMEshJ47,0.406,0.345,0.411,happy
1Ujuabe6tYXRDgmTk9j3K9,0.353,0.388,0.19,relaxed
76aUexA11Kh7KUt86xQM4l,0.563,0.507,0.0847,sad
42Gf2WCxCBYJoOLNIdVL8z,0.238,0.991,0.103,angry
4QUSYhWEXCbXCuXIth0I5k,0.385,0.662,0.0502,sad
086YwJQkdTiNqguJr05TG5,0.421,0.877,0.268,sad
39NOkGtkxUsTlJPelo8Doq,0.257,0.237,0.0399,relaxed
7fxpqs4G8vj3rFYbJnsG7w,0.419,0.916,0.495,angry
1KsI8NEeAna8ZIdojI3FiT,0.641,0.894,0.972,happy
5wa2hZB7RPTiXuapfogEbU,0.158,0.541,0.258,sad
5IaAI1GdDG6rDPxuBlhcof,0.491,0.961,0.298,sad
3FPTihoOtQKiIFWulTXfcz,0.59,0.941,0.588,happy
6tetorrFfVEwugqcgfwEm1,0.83,0.739,0.962,happy
7madezf2VotLIT7G6XDql1,0.895,0.917,0.911,angry
5DK7ukjwoUqvXA1ta4zUMn,0.319,0.892,0.258,angry
6bZxJ5ZlC3piFgteNgeWSo,0.727,0.533,0.223,happy
2q9SlPgAt433MUYXrHt0eo,0.429,0.255,0.17,happy
1unY9OtRyuKhAA016vBGQ7,0.476,0.733,0.37,sad
1Ulh5rWbhhV3PltDadTBZC,0.693,0.0681,0.599,sad
5LrMesOhTl3TE2y9zWFd9f,0.893,0.31,0.69,relaxed
3AbDtRIM5VXi1QjSghBfBF,0.289,0.674,0.211,sad
1nXTM2CVdaoCySSD5kgt3J,0.786,0.803,0.949,happy
3bnQZgfW8S97JKRu7kP9EE,0.27,0.28,0.0777,sad
1FLEVJaXv8vZwunzQZSHLK,0.631,0.623,0.557,sad
6FEPJe3ba6RYhdFeMhFpRW,0.403,0.0742,0.168,relaxed
00sydAz6PeOxYzwG1dRIPi,0.235,0.977,0.241,angry
08EgS4Nqe1jPkI9tx9Dq3S,0.709,0.507,0.737,relaxed
5piPHieFIgwZjWGwLtIax0,0.212,0.973,0.112,angry
1PENRhwhQ1gihMdBrq4Ilx,0.371,0.386,0.39,sad
6JH9yWhgbm0y9iAJhCslNc,0.704,0.571,0.524,angry
4Lxn1JlGJwmmXpODrNvPA6,0.585,0.907,0.573,angry
6oYkwjI1TKP9D0Y9II1GT7,0.511,0.475,0.819,happy
1sDbvdJdkJ2lt0ZGbjtShA,0.461,0.845,0.197,angry
6pmuu4qSz2WrtGkBjUfyuz,0.61,0.819,0.454,happy
24vNw0Z0srb4zYXwrakw8E,0.826,0.566,0.655,angry
6cCOhHJV5IbSOAJNpmkRbh,0.708,0.752,0.889,happy
2XHG1C3ksw9EAclBFDYZ2M,0.285,0.93,0.0341,angry
1XTGyfJeMiZXrZ1W3NolcB,0.575,0.857,0.623,angry
2ZAw3S8EfuhbGvW011zCjW,0.663,0.418,0.162,relaxed
1sbM3pW8xKd2HKm9bosFF2,0.382,0.97,0.0795,angry
3kwkm14xPH5xsLRR5Fwx5M,0.495,0.99,0.615,angry
1oaQPvbue475MuCBHEtlUJ,0.604,0.75,0.56,happy
5bmpxtGuYdEPZkQFE6gyVg,0.153,0.259,0.0513,relaxed
1UwqBuo4gLWhXOjLu4hukb,0.928,0.306,0.455,happy
5fPiWCdaoQHFTWWyrKB4CH,0.568,0.966,0.282,angry
6yIyrlTO06MAWqzSAEfjMh,0.689,0.526,0.906,relaxed
6dfePSn2iCz6QauSJN7lWR,0.283,0.149,0.0873,relaxed
5MIoOiIkw77j5OGDlDbM3v,0.343,0.945,0.816,happy
3YumK1QacSUMKO7KdGvMVP,0.641,0.781,0.45,happy
6zkTYKCmx2YUzHwK8mARyL,0.233,0.971,0.0708,angry
4IQY0TThr7YebYWf2X07xC,0.279,0.889,0.495,angry
62xFKD6x5aXOiKPnPnOO91,0.582,0.843,0.379,angry
71kDpNoFnT9bJjaM0pfQl3,0.442,0.357,0.324,sad
71Rybd8LotWjQTncAVKeX5,0.684,0.454,0.312,relaxed
4V4RN6eA2xvq6fGbEJpdUx,0.657,0.353,0.257,sad
0473uC27v1NcZQk5Jpm1aH,0.33,0.967,0.116,sad
4NXhE6JeaqSxVFUSWAw2Ef,0.368,0.412,0.239,sad
4eAwB5pnKFTmsgc3zWoYO0,0.611,0.95,0.607,angry
5WwKzyAOGvnNqTIs0Tk8ei,0.62,0.978,0.486,happy
55HeOFek7Rylb7FtNy5hli,0.699,0.678,0.362,relaxed
3kadyssBaj5KzZiVxPjvRI,0.417,0.939,0.64,happy
0dwnbNU7LlUQJ05GKpJTuj,0.682,0.483,0.558,sad
0UN5gnkNRusYyOcFIEP8f7,0.491,0.933,0.792,angry
5WVuhq5MNxSaKZ2JXjEfUd,0.443,0.976,0.227,angry
2zLZuZFgf4mn3af8wILpHS,0.424,0.706,0.294,sad
7JGAMm6alQT6AAN8OTsy99,0.48,0.835,0.0649,relaxed
4uFQwzVrHnkoeE7cICA6bT,0.422,0.259,0.0916,sad
2HHtWyy5CgaQbC7XSoOb0e,0.815,0.438,0.552,angry
2rBHnIxbhkMGLpqmsNX91M,0.459,0.926,0.569,angry
1HfMeYbip8KTFUHKjC3a6A,0.792,0.268,0.32,relaxed
5dci9BCmhYQdh61LAtemUi,0.393,0.298,0.257,sad
2X2HvLECADtRufytjycZPT,0.348,0.291,0.353,relaxed
3BxWKCI06eQ5Od8TY2JBeA,0.57,0.821,0.408,happy
2ohoN4yiY9tVggLvQUXXc8,0.637,0.37,0.424,sad
7jMl0r6ROhuUSaTj40INId,0.196,0.975,0.0917,angry
4jWK598wEA0X0tQm6xIcPn,0.262,0.991,0.0382,angry
4ogxkfoBMYV3XAHYFYl6aR,0.573,0.721,0.9,happy
5cQtmUsVOUISTBT6BD2Jvv,0.381,0.876,0.714,angry
7owOnPLsfsqsiiFBHnOGtM,0.643,0.854,0.778,happy
76709jfVPvKWp7ChPQjCk7,0.452,0.755,0.508,happy
3SIKBf8emdpYBaPdSaTEcu,0.482,0.778,0.386,relaxed
2RaA6kIcvomt77qlIgGhCT,0.362,0.961,0.491,angry
0bKZa2zldftYPRrSRscmG2,0.245,0.96,0.372,angry
49jWPMEvoGPNRYSd4vEXSo,0.682,0.518,0.763,relaxed
4GkoqoFMDSAkgh0ArWuJyF,0.556,0.286,0.254,relaxed
74bcWY7W5InZTUNRmNFnOa,0.276,0.839,0.289,angry
0G3ImRQDWtOTwTK1oL5uWF,0.887,0.847,0.739,angry
5wEVxiQuKpkfVhPtIRTyrh,0.176,0.492,0.0812,relaxed
4mGDtUyNxu4ZDqwMAwHh1Q,0.678,0.618,0.887,relaxed
4DDSNT2JFx49bTCkkWvM1r,0.319,0.237,0.226,sad
5CNGaq9XckbimPUfEHbgUT,0.182,0.228,0.054,sad
45YjbmNrNU5JIUqDeVpVkR,0.359,0.994,0.16,angry
2soh93x3PcJVpp3uaNHKTH,0.572,0.629,0.823,happy
2OnJ5RZuyi4dubXKY0gEWM,0.493,0.473,0.0889,sad
18YRUsBTJGmRGW2rhmA1SS,0.64,0.153,0.34,relaxed
7GuMYJ4f2a2gyWVPlYevwv,0.449,0.907,0.572,relaxed
4rW7ItDDpZcZlqvrDAYFtC,0.422,0.154,0.185,relaxed
6KIS5YIZAyeiFNx1aE1OhY,0.846,0.703,0.964,relaxed
39lSeqnyjZJejRuaREfyLL,0.691,0.812,0.685,happy
3ocXcXmfkc7yZqAJO9V8iI,0.475,0.845,0.754,sad
3bhTDrOYAQtZsg1fHfbWQ2,0.575,0.716,0.729,happy
22kv2NoeaD7qhTgShfZjIv,0.745,0.593,0.888,happy
6aPHh3fWv3p3kWTpS6336e,0.593,0.199,0.689,relaxed
3Lk77QOBVywNAVSqOPcuw2,0.48,0.435,0.538,happy
7iYCsnLlVwiWorT2iI727g,0.587,0.859,0.69,happy
0A7rbcxlYLfdeNuDbO9qi6,0.576,0.567,0.283,sad
3yzRbJkqz4Lw6PEF2TzpJ8,0.333,0.256,0.218,happy
7BngbNGLogotcTM0PSvnYB,0.734,0.495,0.884,relaxed
3L7FzHdfiqd7Bvdy3dRQRe,0.549,0.581,0.536,sad
0ahXguyuTwD1gqpWKYqWYO,0.593,0.855,0.832,happy
6HGLrT0Pk1kSTRYpEFMDdn,0.446,0.224,0.291,sad
0XfNjyJcb7d2ZAscVM4K7J,0.516,0.989,0.149,angry
05nAFJVaOXca8EhtUZXkPf,0.272,0.909,0.172,angry
37ZkKujt3VjM0MrQGwAvRR,0.526,0.809,0.461,relaxed
3dysNqzNtD4bhiI8tMJ4Vm,0.414,0.828,0.306,sad
1BKT2I9x4RGKaKqW4up34s,0.88,0.577,0.74,angry
3sJ2sVxfWZJFM7OBSQCNFy,0.244,0.163,0.148,relaxed
2Ck23L2znrPAFiyopqzWUj,0.302,0.961,0.659,happy
4yoPz0pPNCXHtJUISDKMRr,0.361,0.983,0.331,angry
6yV2W1h4PZla1PE5s1zjVM,0.67,0.801,0.859,happy
3AwLxSqo1jOOMpNsgxqRNE,0.493,0.974,0.354,angry
4MN0ZmFppiiQsPE9HQKKsH,0.431,0.835,0.303,angry
2wT1vDV2TGrdzAyqmFbiY1,0.495,0.194,0.289,relaxed
2R1MoXG8jp5w11mOgakd7g,0.506,0.213,0.226,relaxed
4k3K6Ke6KfAWb7zyQWrTEA,0.694,0.531,0.949,relaxed
3GcvxghJMdrNH92Rp2oMtV,0.464,0.459,0.144,relaxed
2vhGqbR2UD1UhVdBBnzlVF,0.284,0.927,0.313,angry
3QV7NYkrmV0Q0IHdFJw9hO,0.689,0.886,0.906,happy
6UarXgofm8DlThbpCUXCuu,0.318,0.859,0.234,angry
3erQAddOalef7tmVpAZ3BV,0.445,0.917,0.439,angry
7GVvj4zJNVuBJSl6StEfn5,0.759,0.367,0.96,relaxed
1CqxOjuPOhhocpgdfFsdMx,0.628,0.784,0.232,relaxed
2GSOOR5UXdDj9247nxyedO,0.43,0.743,0.51,sad
74dVOaICSDwJkCFZsSKeOn,0.619,0.709,0.885,happy
18Mh3v6rBCCpcNYzyaA2RN,0.797,0.563,0.687,relaxed
6vsyag9kEPckt19NClSf51,0.359,0.933,0.097,angry
2vy6F2C23RxlGJvbdA7NTq,0.3,0.364,0.391,relaxed
7i9bu8l7zFppFNxPZVpsQ6,0.216,0.0571,0.0688,sad
73lYI49LhfsscO33ohrGN0,0.71,0.589,0.65,relaxed
4xP5cjA72WSiXNXql3glWS,0.794,0.554,0.682,happy
4o4xa9HE2kvHrcLVSKCtn4,0.372,0.67,0.376,sad
4a9i7rCLfPjbS1sNamZeQN,0.543,0.808,0.472,angry
5RvzV5qV7WgJvOgek9pxzP,0.717,0.243,0.252,relaxed
2hPOOLM9Oefyy43eAXR4Hf,0.575,0.912,0.591,happy
7HDwtcqiUstuuq1dEszGk6,0.561,0.846,0.566,happy
3IBDXz8f3k78Tb46ipwQau,0.841,0.975,0.765,happy
470atg6yRb6h1D9oGXMXMw,0.366,0.925,0.641,happy
4amcY5vhp2Z40EhNVa2xHl,0.312,0.943,0.504,angry
3vPVP4k6j41wA3G0RQ3Yfq,0.728,0.748,0.911,relaxed
1uPrIHgYztXSkkcts9jet8,0.63,0.95,0.858,happy
6cIeXq9VgP8y0638xOiQpw,0.308,0.879,0.0507,angry
0Omt3rVppHIlYFXNL1VWgL,0.596,0.793,0.8,happy
6qb76Rj7bFYI4ZafAYlH96,0.876,0.482,0.674,relaxed
4SHHU5xx7ud4iUR4ebdPuD,0.588,0.923,0.551,angry
7nY59uK9jauHVfeppS65Ho,0.597,0.28,0.181,relaxed
0aULRU35N9kTj6O1xMULRR,0.849,0.499,0.504,happy
3SbYzzYOeuAadi1ShTXFXU,0.221,0.272,0.104,relaxed
7rUJeKMV1KW64EBcwHYJ5P,0.621,0.387,0.37,relaxed
1ffbbYhbGlXBZ7l2Iyzvcg,0.458,0.606,0.661,happy
0kkXtBH0TZDnlOQdmurA8k,0.445,0.481,0.717,relaxed
4cnqxdE2opmhp7MwkvhkAJ,0.859,0.654,0.897,happy
4cwkyDl5Pc1OmEGnEFSNZC,0.209,0.143,0.0705,relaxed
1ce1hNtmptNCrbqkSJ6S9K,0.242,0.973,0.369,angry
0laDjTRWhdsdMHiPzja3xI,0.618,0.125,0.507,relaxed
